93,2019-04-02,豊田市前山町,3,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=350,,豊田市前山町三丁目22番21他<br /><br />愛知環状鉄道「三河豊田」駅 自転車約8分<br />名鉄バス「明和町」停 徒歩約5分<br /><br />Aタイプ：3__kanma__580万円<br />Bタイプ：3__kanma__580万円<br /><br />,1,,0,4,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=350,2,
92,2022-03-01,岩倉市南新町,3,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=348,,岩倉市南新町五反田1009番7<br /><br />名鉄犬山線「岩倉」駅　徒歩約15分<br /><br />Aタイプ：3__kanma__380万円,1,,0,2,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=348,2,
91,2023-08-01,緑区有松三丁山,3,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=347,,名古屋市緑区有松三丁山549番3<br /><br />名鉄名古屋本線「有松」駅 徒歩約11分<br /><br />Aタイプ：3__kanma__180万円,0,,0,1,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=347,3,
90,2022-07-02,尾張旭市桜ケ丘町,4,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=346,,尾張旭市桜ケ丘町西127番18<br /><br />名鉄瀬戸線「印場」駅　徒歩約8～9分<br /><br />Aタイプ：3__kanma__390万円<br />Bタイプ：2__kanma__990万円,1,,0,2,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=346,3,
89,2023-07-01,守山区笹ヶ根,3,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=345,,名古屋市守山区笹ヶ根二丁目201番2他<br /><br />名鉄瀬戸線「印場」駅　自転車約12分<br />ゆとりーとライン「吉根」停　徒歩約6分<br /><br />Bタイプ：3__kanma__380万円<br />Cタイプ：3__kanma__480万円<br />,1,,0,1,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=345,2,
88,2019-02-01,知立市西町,3,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=342,,知立市西町新川28番17他<br /><br />名鉄名古屋本線・三河線「知立」駅　徒歩約13分<br /><br />Aタイプ：3__kanma__580万円<br />Bタイプ：3__kanma__380万円,1,,0,4,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=342,2,
87,2015-03-01,大府市横根町,3,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=341,,大府市横根町箕手122番4他<br /><br />JR東海道本線「共和」駅　自転車約8分<br /><br /><br />Aタイプ：4__kanma__080万円<br />Bタイプ：3__kanma__880万円<br />Cタイプ：3__kanma__080万円,0,,0,5,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=341,2,
86,2022-03-02,岩倉市神野町,3,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=339,,岩倉市神野町川添642番1<br /><br />名鉄犬山線「石仏」駅　徒歩約7分<br /><br />Aタイプ：3__kanma__380万円<br />Cタイプ：3__kanma__280万円<br />,1,,0,2,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=339,2,
85,2019-01-01,刈谷市東境町,3,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=336,,刈谷市東境町住吉1番3他<br /><br />名鉄名古屋本線「富士松」駅　自転車約10分<br />名鉄バス「東境」停　徒歩約1分<br /><br />Aタイプ：3__kanma__480万円<br />Bタイプ：3__kanma__680万円<br />Cタイプ：3__kanma__380万円<br />,1,,0,4,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=336,2,
84,2019-01-01,刈谷市野田町,4,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=337,,刈谷市野田町北屋敷92番5他<br /><br />JR東海道本線「野田新町」駅　徒歩約6分<br /><br />I-Aタイプ：3__kanma__980万円<br />I-Cタイプ：3__kanma__380万円<br />Ⅱ-Aタイプ　3__kanma__680万円<br />Ⅲ-Bタイプ　3__kanma__180万円,1,,0,4,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=337,3,
83,2015-02-02,千種区東千種台,3,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=334,,名古屋市千種区東千種台915番他<br /><br />名鉄瀬戸線「小幡」駅　自転車約7分<br />地下鉄名城線「茶屋ヶ坂」駅　自転車約10分<br /><br />Aタイプ：3__kanma__580万円<br />Bタイプ：3__kanma__380万円,0,,0,1,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=334,3,
82,2021-01-02,下小田井駅東,4,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=333,,清須市西枇杷島町上新116番他<br /><br />名鉄犬山線「下小田井」駅　徒歩約4～5分<br />名鉄名古屋本線「西枇杷島」駅　徒歩約13～14分<br />JR東海道本線・東海交通事業城北線「枇杷島」駅　自転車約6分<br /><br />Aタイプ：2__kanma__780万円<br /><br />,0,,0,3,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=333,3,
81,2015-07-01,守山区青山台,4,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=332,,名古屋市守山区青山台314番他<br /><br />名鉄瀬戸線「旭前」駅　自転車約9分<br />市バス「吉根住宅」停　徒歩約2～3分<br /><br />Aタイプ：3__kanma__980万円<br />Bタイプ：3__kanma__080万円<br /><br />,0,,0,1,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=332,2,
80,2019-01-02,刈谷市井ヶ谷町II,4,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=331,,刈谷市井ヶ谷町下前田14番7他<br /><br />名鉄名古屋本線「豊明」駅　自転車約16分<br />名鉄バス「井ヶ谷」停　徒歩約5分<br /><br />Bタイプ：2__kanma__830万円,1,,0,4,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=331,3,
79,2023-07-01,守山区川北町,4,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=330,,名古屋市守山区川北町256番1他<br /><br />ゆとりーとライン「川村」駅 徒歩約5分<br /><br />Aタイプ：3__kanma__180万円<br />Bタイプ：3__kanma__130万円,1,,0,1,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=330,2,
78,2019-02-01,知立市山町,4,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=329,,知立市山町御手洗2番102他<br /><br />名鉄三河線「三河知立」駅　徒歩約10分<br />名鉄名古屋本線・三河線「知立」駅　自転車約5分<br /><br />Aタイプ：3__kanma__280万円,1,,0,4,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=329,2,
77,2022-07-01,尾張旭市大塚町,4,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=326,,尾張旭市大塚町三丁目2番23他<br /><br />名鉄瀬戸線「旭前」駅　自転車約6分<br />市バス「印場橋南」停　徒歩約4分<br /><br />Aタイプ：3__kanma__380万円<br />Bタイプ：2__kanma__980万円<br />,1,,0,2,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=326,3,
76,2019-03-01,みよし市三好町III,4,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=325,,みよし市三好町弥栄54番4<br /><br />名鉄豊田線「米野木」駅　自転車約20分<br />さんさんバス「東陣取山」停　徒歩約4～5分<br /><br />Aタイプ：3__kanma__380万円<br />Dタイプ：2__kanma__980万円<br />,1,,0,4,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=325,2,
75,2022-06-01,豊明市栄町南舘II,4,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=324,,豊明市栄町南舘290番<br /><br />名鉄名古屋本線「中京競馬場前」駅　徒歩約7～8分<br /><br /><br />Aタイプ：3__kanma__480万円<br />Bタイプ：3__kanma__380万円,1,,0,2,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=324,2,
74,2015-04-01,豊田市青木町,1,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=323,,豊田市青木町五丁目18番14他<br /><br />名鉄三河線「猿投」駅　徒歩約9分<br />,0,,0,4,1,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=323,2,
73,2023-03-01,天白区天白町II,4,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=321,,名古屋市天白区天白町大字八事字裏山67番56<br /><br />地下鉄鶴舞線「塩釜口」駅　徒歩約13～14分<br />地下鉄鶴舞線・名城線「八事」駅　自転車約5分<br /><br />Cタイプ：3__kanma__280万円,1,,0,1,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=321,2,
72,2022-07-01,尾張旭市南新町,4,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=318,,尾張旭市南新町白山11番2他<br /><br />名鉄瀬戸線「尾張旭」駅　自転車約10分<br />名鉄バス「本地ヶ原」停　徒歩約8分<br /><br />Aタイプ：3__kanma__480万円<br />Bタイプ：2__kanma__980万円,1,,0,2,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=318,2,
71,2020-03-02,大府市共栄町,4,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=315,,愛知県大府市共栄町四丁目204番1他<br /><br />JR東海道本線「共和」駅　徒歩約14分<br /><br />Aタイプ：3__kanma__480万円<br /><br />,1,,0,5,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=315,2,
70,2020-01-02,東海市東海町II,4,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=313,,愛知県東海市東海町二丁目15番23他<br /><br />名鉄常滑線「新日鉄前」駅　徒歩約1～2分<br /><br />Aタイプ：2__kanma__980万円<br />,1,,0,5,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=313,3,
69,2022-04-01,小牧原駅東,4,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=311,,愛知県小牧市大字東田中字中屋敷2490番2他<br /><br />名鉄小牧線「小牧原」駅　徒歩約10分<br /><br />Aタイプ：3__kanma__080万円<br />Bタイプ：2__kanma__780万円<br />,1,,0,2,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=311,3,
68,2019-04-02,豊田市四郷町,4,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=310,,愛知県豊田市四郷町天道45番29他<br /><br />名鉄三河線「猿投」駅　徒歩約15分<br />愛知環状鉄道「四郷」駅　自転車約5分<br /><br />Aタイプ：2__kanma__980万円<br />,1,,0,4,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=310,2,
67,2019-05-02,矢作公園北,4,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=309,,愛知県岡崎市舳越町宮前26番2<br /><br />名鉄名古屋本線「矢作橋」駅　自転車約6～7分<br />名鉄バス「舳越町」停　徒歩約5～6分<br /><br />Aタイプ：2__kanma__880万円<br />Cタイプ：2__kanma__980万円<br />Dタイプ：2__kanma__980万円<br />Eタイプ：3__kanma__280万円<br />,1,,0,4,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=309,3,
66,2019-05-03,梅園小学校東,4,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=307,,愛知県岡崎市稲熊町字五丁目76番17<br /><br />名鉄名古屋本線「東岡崎」駅　自転車約9分<br />愛知環状鉄道「北岡崎」駅　自転車約9分<br />名鉄バス「梅園学区市民ホーム」停　徒歩約3分<br /><br />Aタイプ：2__kanma__780万円<br />,1,,1,4,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=307,3,
65,2019-04-01,T.フレスト山之手,4,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=297,,愛知県豊田市山之手七丁目92番1<br /><br />愛知環状鉄道「三河豊田」駅　徒歩約9分<br /><br />Aタイプ：3__kanma__580万円<br />B1タイプ：2__kanma__880万円<br />B2タイプ：2__kanma__980万円<br />C1タイプ：2__kanma__980万円<br />C2タイプ：2__kanma__980万円<br />D1タイプ：3__kanma__280万円<br />D2タイプ：3__kanma__280万円,1,,0,4,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=297,1,
64,2019-02-01,牛田駅南,4,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=248,,愛知県知立市昭和五丁目12番19<br /><br />名鉄名古屋本線「牛田」駅　徒歩約14分<br /><br />Aタイプ：2__kanma__980万円<br />Bタイプ：2__kanma__780万円,1,,1,4,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=248,3,
63,2015-01-01,東海市荒尾町北遠鐘,1,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=298,,愛知県東海市荒尾町北遠鐘10番9他<br /><br />名鉄常滑線「聚楽園」駅　自転車約7分<br />,0,,0,5,1,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=298,3,
62,2022-06-02,豊明市栄町南舘I,4,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=303,,愛知県豊明市栄町南舘3番1406他<br /><br />名鉄名古屋本線「中京競馬場前」駅　徒歩約6～7分<br /><br /><br />Bタイプ：2__kanma__980万円<br />,1,,0,2,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=303,3,
61,2023-07-01,守山区小幡北,4,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=305,,愛知県名古屋市守山区小幡北<br /><br />名鉄瀬戸線「喜多山」駅 自転車約6分<br />ゆとりーとライン「白沢渓谷」駅 徒歩約11分<br /><br />Bタイプ：2__kanma__980万円<br />Cタイプ：2__kanma__880万円<br />Dタイプ：3__kanma__080万円<br />Fタイプ：3__kanma__180万円,1,,0,1,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=305,2,
60,2017-01-01,岡崎市舳越町プロジェクト近日公開！,2,,,愛知県岡崎市舳越町<br /><br />名鉄名古屋本線「矢作川」駅,0,,0,4,1,,0,
59,2015-04-01,豊田市浄水町（浄水駅）,1,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=302#pt,,愛知県豊田市浄水町南平187番341<br /><br />名鉄豊田線「浄水」駅　徒歩約14～15分,0,,0,4,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=302#pt,1,
58,2023-07-02,白沢渓谷駅南,4,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=301,,愛知県名古屋市守山区松坂町6番1他<br /><br />ゆとりーとライン「白沢渓谷」駅 徒歩約3分<br /><br />Aタイプ：2__kanma__980万円<br />Bタイプ：2__kanma__880万円<br />,1,,1,1,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=301,3,
57,2020-01-03,太田川駅北,4,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=300#pt,,愛知県東海市大田町下浜田11番18<br /><br />名鉄常滑線・河和線「太田川」駅　徒歩約5分<br /><br />Bタイプ：3__kanma__380万円<br />,1,,0,5,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=300#pt,2,
56,2017-01-01,長久手市砂子プロジェクト近日公開！,2,,,愛知県長久手市砂子<br /><br />リニモ「長久手古戦場」駅,0,,0,2,1,,0,
55,2019-02-02,三河八橋駅西,4,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=296,,愛知県知立市八橋町登城17番1、17番2<br /><br />名鉄三河線「三河八橋」駅　徒歩約5分<br /><br />Aタイプ：2__kanma__880万円<br />,1,,0,4,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=296,3,
54,2015-06-01,豊明市新栄町,3,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=304,,愛知県豊明市新栄町六丁目197番<br /><br />名鉄名古屋本線「中京競馬場前」駅　徒歩約10分<br /><br />Cタイプ：2__kanma__980万円　,0,,0,2,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=304,3,
53,2020-01-03,東海市富木島町勘七脇,4,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=290,,愛知県東海市富木島町勘七脇44番1<br /><br />名鉄常滑線・河和線「太田川」駅　自転車約11分<br />らんらんバス「新石根」停　徒歩約6分<br /><br />Aタイプ：3__kanma__080万円,0,,0,5,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=290,3,
52,2023-03-01,天白区土原II,4,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=287,,名古屋市天白区土原一丁目613番1他<br /><br />地下鉄桜通線「相生山」駅 自転車約10分<br />地下鉄鶴舞線「植田」駅 自転車約10分<br />市営バス「土原荘」停 徒歩約9分<br /><br />Bタイプ：3__kanma__480万円,1,,0,1,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=287,2,
51,2019-04-01,宮上公園南,4,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=232,,豊田市宮上町四丁目81番1他<br /><br />愛知環状鉄道「新豊田」駅　自転車約9分<br />名鉄豊田線・三河線「豊田市」駅　自転車約9分<br />名鉄バス「三軒町」停　徒歩約6分<br /><br />Cタイプ：3__kanma__480万円<br /><br />,1,,0,4,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=232,2,
50,2019-01-02,日高公園北,4,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=286,,刈谷市小山町八丁目35番1<br /><br />JR東海道本線「逢妻」駅　自転車約6分<br />JR東海道本線・名鉄三河線「刈谷」駅　自転車約11分<br /><br />Aタイプ：3__kanma__180万円<br /><br />,1,,0,4,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=286,2,
49,2017-01-01,清須市西枇杷島町プロジェクト近日公開！,2,,,愛知県清須市西枇杷島町<br /><br />名鉄犬山線「下小田井」駅,0,,0,3,1,,0,
48,2022-05-02,春日井市篠木町II,4,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=284,,愛知県春日井市篠木町七丁目45番16他<br /><br />JR中央本線「神領」駅　自転車約8分<br />名鉄バス「篠木八丁目」停　徒歩約8～9分<br /><br />Bタイプ：2__kanma__880万円<br />,0,,0,2,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=284,3,
47,2022-04-02,小牧市東田中I,4,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=281,,愛知県小牧市大字東田中字金井戸588番4<br /><br />名鉄小牧線「小牧原」駅　徒歩約7分<br /><br />Bタイプ：2__kanma__780万円<br />,0,,0,2,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=281,3,
46,2019-05-01,梅園小学校北,4,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=228,,愛知県岡崎市稲熊町四丁目48番1<br /><br />名鉄名古屋本線「東岡崎」駅　自転車約8分<br />名鉄バス「梅園小学校東」停　徒歩約3分<br />名鉄バス「梅園学校前」停　徒歩約4分<br /><br />Bタイプ：3__kanma__880万円,1,,0,4,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=228,2,
45,2020-04-02,巽ヶ丘駅西,4,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=280,,愛知県知多市巽が丘一丁目148番7他<br /><br />名鉄河和線「巽ヶ丘」駅　徒歩約9分<br /><br />Dタイプ：2__kanma__980万円<br />,1,,1,5,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=280,2,
44,2017-01-01,名東区高間町プロジェクト近日公開！,2,,,愛知県名古屋市名東区高間町<br /><br />地下鉄東山線「一社」駅,0,,0,1,1,,0,
43,2015-01-02,東海市富木島町伏見,4,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=273,,愛知県東海市富木島町伏見四丁目1番6<br /><br />名鉄常滑線「太田川」駅　自転車約7分<br /><br />Aタイプ：2__kanma__780万円,0,,0,5,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=273,3,
42,2017-01-01,昭和区田面町プロジェクト近日公開！,2,,,愛知県名古屋市昭和区田面町<br /><br />地下鉄鶴舞線「川名」駅,0,,0,1,1,,0,
41,2020-01-03,東海市富木島町峰畑,4,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=292#pt,,愛知県東海市富木島町峰畑1番4<br /><br />名鉄常滑線・河和線「太田川」駅　自転車約8分<br />名鉄常滑線「新日鉄前」駅　自転車約9分<br />らんらんバス「東海市立中央図書館」　徒歩約6分<br /><br />Cタイプ：2__kanma__880万円,0,,0,5,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=292#pt,2,
40,2015-09-14,天白区植田山,3,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=278,,愛知県名古屋市天白区植田山五丁目1908番<br /><br />地下鉄鶴舞線「塩釜口」駅　自転車約6分<br />市バス「北大坪」停　徒歩約3分<br /><br />Aタイプ：3__kanma__280万円<br />Bタイプ：2__kanma__980万円,0,,0,1,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=278,3,
39,2019-05-03,HILLS稲熊町,4,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=277,,愛知県岡崎市稲熊町三丁目8番13<br /><br />愛知環状鉄道「北岡崎」駅　自転車約7分<br />名鉄名古屋本線「東岡崎」駅　自転車約9分<br />名鉄バス「甲山下」停　徒歩約5分<br /><br />Aタイプ：2__kanma__980万円,1,,0,4,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=277,3,
38,2020-01-03,聚楽園駅東,4,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=279,,愛知県東海市名和町池西43番4<br /><br />名鉄常滑線「聚楽園」駅　徒歩約11～12分<br /><br />Aタイプ：2__kanma__680万円<br />,1,,0,5,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=279,3,
37,2018-07-02,四日市市笹川,4,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=275,,三重県四日市市笹川八丁目44番22<br /><br />四日市あすなろう鉄道八王子線「西日野」駅 自転車約8分<br />三重交通バス「笹川九丁目」停 徒歩約5～6分<br /><br />Bタイプ：2__kanma__380万円,0,,0,7,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=275,3,
36,2015-01-03,東海市東海町I,4,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=276#pt,,愛知県東海市東海町一丁目7番44<br /><br />名鉄常滑線「新日鉄前」駅　徒歩約4分<br /><br />Aタイプ：2__kanma__680万円<br /><br /><br />,0,,0,5,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=276#pt,3,
35,2020-02-03,半田市白山町II,4,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=274,,愛知県半田市白山町四丁目1番3<br /><br />名鉄河和線「知多半田」駅　徒歩約11～12分<br />JR武豊線「半田」駅　自転車約6分<br /><br />Bタイプ：2__kanma__880万円,1,,0,5,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=274,3,
34,2015-04-03,昭和区山花町（川名駅）,4,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=238,,愛知県名古屋市昭和区山花町95番1<br /><br />地下鉄鶴舞線「川名」駅　徒歩約10分<br /><br />A1タイプ：3__kanma__080万円,0,,0,1,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=238,1,
33,2019-05-03,岡崎市鴨田町,4,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=270,,愛知県岡崎市鴨田町山畔1番59他<br /><br />愛知環状鉄道「大門」駅　自転車約8分<br />名鉄バス「百々住宅前」停　徒歩約4分<br /><br />Bタイプ：3__kanma__380万円,1,,0,4,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=270,2,
32,2015-09-14,緑区有松幕山,4,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=230,,愛知県名古屋市緑区有松幕山412番1<br /><br />名鉄名古屋本線「有松」駅　徒歩約14～15分<br /><br />Dタイプ：3__kanma__680万円,0,,0,1,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=230,2,
31,2015-09-14,緑区鳴海町向田,3,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=234,,愛知県名古屋市緑区鳴海町字向田117番16<br /><br />名鉄名古屋本線「鳴海」駅　徒歩約5分<br /><br />Aタイプ：2__kanma__980万円,0,,0,1,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=234,3,
30,2015-08-03,緑区大高町小坂,4,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=255,,愛知県名古屋市緑区大高町小坂17番1<br /><br />JR東海道本線「大高」駅　徒歩約9分<br />名鉄名古屋本線「鳴海」駅　自転車約 5分<br /><br />Cタイプ：2__kanma__980万円,0,,0,1,2,https://www.toshinjyuken.co.jp/kodate/search-detail.php?id=255,2,
